,0
395,-177.81568956596377
396,-177.00267272695487
397,-175.35181509682909
398,-176.1048958442869
399,-176.8395942576131
400,-174.4141418907887
401,-175.9694631996178
402,-177.74780378679995
403,-176.67303958527208
404,-179.10327603845533
405,-180.62318358685263
406,-179.24677672639194
407,-179.6708683824655
408,-176.92520123389713
409,-176.92375845193433
410,-175.53541348574817
411,-175.70098407248315
412,-175.86227930130266
413,-176.07454297471227
414,-176.90552989124956
415,-179.372133737167
416,-178.34773289210415
417,-178.40669181615013
418,-178.31009661552457
419,-177.40826180817317
420,-176.1255688782767
421,-176.41031498610053
422,-173.2189914830932
423,-173.63293943030666
424,-173.4746877255436
425,-174.6454783785664
426,-174.61641011848747
427,-174.33474129061605
428,-175.4587451113892
429,-176.12303470299682
430,-176.4998460393005
431,-175.30366163916105
432,-175.8931746319866
433,-175.4143464580984
434,-175.3274461978036
435,-177.01602475364368
436,-176.20160362418426
437,-175.7630793318096
438,-178.3958240717086
439,-178.78516811319082
440,-178.186086906228
441,-176.4593909204954
442,-176.20903985754848
443,-175.10514468115372
444,-172.55606816229283
445,-173.49121288445258
446,-173.4236633395639
447,-175.54949090814824
448,-175.22706214193298
449,-173.39603363347203
450,-171.53956593288092
451,-170.81759900352895
452,-169.67377318149934
453,-169.58123305891837
454,-169.49543520609652
455,-166.60798959865187
456,-165.98461187994997
457,-166.4972927065974
458,-165.24958068433597
459,-165.263925137375
460,-163.790801560421
461,-165.93846007881396
462,-168.128422387648
463,-167.73844424262356
464,-166.28023414777363
465,-165.8176521248298
466,-167.2357292687858
467,-171.06311797574682
468,-169.8392855272895
469,-172.13023092345026
470,-171.27015123300092
471,-173.165897702512
472,-171.63854733066972
473,-172.53664752793375
474,-172.13415867303627
475,-171.01757905386182
476,-173.5178929541333
477,-175.02421224352764
478,-174.46810102466995
479,-174.9118984456397
480,-177.76808854294725
481,-177.6366302512954
482,-180.55281845854535
483,-180.92473196983613
484,-178.36742907085932
485,-179.5410420295317
486,-179.5964666272018
487,-180.4917423833802
488,-180.14782468361426
489,-175.8934101277913
490,-175.54232595678653
491,-177.86278770960337
492,-178.5679520160294
493,-176.90158226003692
494,-177.62929633098287
495,-179.52344544659155
496,-179.109559418774
497,-179.245859565756
498,-177.75441397026157
499,-177.852945614197
500,-177.02186957914287
501,-175.98211243972727
502,-174.4855882379389
503,-174.7509720918483
504,-172.4976746546003
505,-172.70898550232042
506,-171.36898244682507
507,-171.55478882718967
508,-171.42703709104083
509,-171.4644538758561
510,-171.32783356348395
511,-173.6063277593286
512,-173.1835641175189
513,-176.1405754640132
514,-174.97160565853105
515,-172.36452295531322
516,-173.3396536153511
517,-173.40062564729232
518,-173.58744160270282
519,-172.61435269831264
520,-172.78562259186205
521,-173.74653008092776
522,-176.05962803790223
523,-175.20567672733836
524,-175.057354649263
525,-174.86752098117674
526,-173.75584883713742
527,-174.2940849051383
528,-173.12862304844566
529,-172.5332003242282
530,-174.0296743733314
531,-176.3821559843604
532,-174.96438238065195
533,-175.78932754900936
534,-176.0238847230579
535,-176.2381934418141
536,-177.1880858876944
537,-176.50245641584627
538,-175.92497598118177
539,-175.70214364595526
540,-178.24428083785463
541,-178.75549313017697
542,-179.870724430753
543,-180.17071081087124
544,-180.09834525608557
545,-179.52301397292965
546,-179.08360669803386
547,-178.76838493027964
548,-178.8632904747062
549,-178.41001815325762
550,-177.45867218857452
551,-178.10220997788315
552,-177.4343163273382
553,-176.94696580254515
554,-180.4730148253741
555,-180.1991609065105
556,-182.07975161909238
557,-181.81948599243384
558,-184.38846013777516
559,-184.99426532899273
560,-185.33507126376628
561,-184.82568418698997
562,-182.341842336702
563,-182.29111734020157
564,-181.6250142054436
565,-183.99743414160363
566,-182.4170829648805
567,-178.59327488566785
568,-177.32809574820544
569,-174.6548946079004
570,-174.34840864492062
571,-173.56652149569686
572,-175.13508202505716
573,-175.10709305716864
574,-177.4470304840155
575,-176.60713353584083
576,-175.16617721938135
577,-174.09542507079055
578,-174.10292942076217
579,-175.31909535073947
580,-171.8373763918346
581,-171.37883003535018
582,-167.02952726938847
583,-165.85691844862544
584,-168.08779010131744
585,-168.63209571516737
586,-167.82432618195358
587,-167.9056970894491
588,-168.99467248644444
589,-169.2923841054276
590,-169.690138831184
591,-167.61856450273575
592,-166.5171803102157
593,-168.08770687872294
