,0
538,-155.823140222236
539,-156.9270968998605
540,-157.1786728358594
541,-159.3181607430689
542,-161.01043427103758
543,-161.3941690338305
544,-160.87880285846458
545,-162.1040116222844
546,-159.11376968936656
547,-159.6574602859888
548,-160.11976907087373
549,-161.09689206547463
550,-159.24102896308156
551,-159.7899624922976
552,-159.5525565343877
553,-159.8823708206172
554,-158.08705882299844
555,-159.62344458810662
556,-161.0602128748084
557,-160.86911047243842
558,-162.60831020945926
559,-161.20547955125465
560,-160.76112508067862
561,-160.0995143297702
562,-161.06162625816538
563,-161.78225533970235
564,-162.30501114732596
565,-160.21333117120196
566,-161.35981205528304
567,-162.18370703897872
568,-162.08843115731574
569,-161.69705851859007
570,-159.52559005567673
571,-158.57645890604778
572,-158.09266222470384
573,-157.584451066877
574,-158.30377441255416
575,-157.91375923557322
576,-156.83207001150674
577,-156.06901459426345
578,-156.32233057710263
579,-157.94862358053837
580,-160.25853705947054
581,-160.13584669302855
582,-163.25339485640202
583,-162.78732228736408
584,-163.1526811138034
585,-162.72022979117065
586,-160.60655303803333
587,-162.01501962492912
588,-162.71397489248216
589,-160.42120559755887
590,-162.18318384161094
591,-161.66631831745198
592,-159.9794034532196
593,-162.37270059390806
594,-162.76540992047606
595,-163.09040068608599
596,-164.51195646871994
597,-164.4679007034027
598,-163.4597046736814
599,-166.24453910865955
600,-167.85780013942872
601,-169.14246490776333
602,-167.33097377678033
603,-167.25315129942294
604,-170.04591109320972
605,-170.36065765259795
606,-171.47675724556942
607,-171.7639831502028
608,-172.4112212942166
609,-172.05561685930104
610,-173.8140040243709
611,-174.31045292527043
612,-175.4286604927013
613,-175.81268358749713
614,-175.9392729658049
615,-178.22426782720038
616,-176.41843913723423
617,-176.73233864624694
618,-175.701909278883
619,-176.17410328386745
620,-174.82543043064504
621,-176.39124831650602
622,-177.22533375022505
623,-175.899570366362
624,-176.7522551343226
625,-177.14543814735822
626,-177.4552925007305
627,-175.53197994763119
628,-175.1066822861702
629,-175.40342468560632
630,-172.3386707568839
631,-172.9366877582552
632,-174.47782998083375
633,-178.59954825631118
634,-177.9896174240611
635,-177.76560286489968
636,-174.8931246714393
637,-177.48747297894238
638,-177.7551015716671
639,-177.0781265380479
640,-174.41570144300252
641,-175.33910727665963
642,-176.22716267181957
643,-177.03969484116226
644,-176.49876499486945
645,-174.64484308800806
646,-174.47913537214066
647,-175.63677799332476
648,-174.68981492263345
649,-174.95849326992018
650,-178.49688441610704
651,-178.67635788242399
652,-179.4080933431982
653,-179.75571443668375
654,-179.12672367837425
655,-177.86846292321258
656,-176.3443311886368
657,-176.26709994969272
658,-174.4013248726903
659,-173.35135907976786
660,-173.6647360495657
661,-172.15703320896043
662,-172.48768160586093
663,-169.84238640544078
664,-170.27391287044986
665,-170.57523798357334
666,-169.67246592063964
667,-171.35833665166942
668,-172.61649937100952
669,-173.15172856152327
670,-174.27285691515482
671,-174.8938219981145
672,-174.6877221002125
673,-174.94038666266204
674,-175.15760095090616
675,-175.50271673106144
676,-174.6775373946504
677,-174.66596436058907
678,-175.089563400593
679,-174.03755162858397
680,-173.14285231393916
681,-174.3661156107751
682,-172.9988695624843
683,-172.34289384598694
684,-170.99551696574426
685,-170.2541847125749
686,-171.1779355424112
687,-171.1209299261486
688,-170.78241068911973
689,-168.9725049302558
690,-167.48102087508312
691,-167.91016774153078
692,-167.98664733360053
693,-167.16354168196798
694,-168.37827120984545
695,-168.07939724752342
696,-166.2851387264633
697,-167.92969719895254
698,-167.84167200297543
699,-168.12815177233918
700,-166.24181308025038
701,-166.61094960871299
702,-171.33262058315592
703,-173.22784021077447
704,-170.96157074280046
705,-174.35803458931466
706,-173.38622247915006
707,-173.1818840271534
708,-173.27022662824618
709,-173.45612458162378
710,-173.56015991065757
711,-175.08244826916297
712,-174.40960319718587
713,-174.75955232352925
714,-176.03431156110662
715,-174.44648749260512
716,-175.50913032737196
717,-175.25220800467926
718,-177.56027269253534
719,-178.1185415148926
720,-180.4456365112109
721,-180.0067770264242
722,-180.20897753103233
723,-181.08076441068178
724,-181.4526857106623
725,-182.22421731504312
726,-182.90052412935842
727,-185.01282180001854
728,-184.97330479546258
729,-186.247378975563
730,-188.41543229710226
731,-187.84866305649396
732,-187.00194749909332
733,-183.66445774074586
734,-183.5425955678004
735,-181.70936164169524
736,-183.31647761905253
737,-180.2355878748801
738,-180.34047196268125
739,-180.58086363624233
740,-183.6769055997095
741,-179.5374969010035
742,-180.14276465958903
743,-180.42604418303915
744,-180.8029186393396
745,-182.99523177770877
746,-183.06180757644813
747,-181.11020120601023
748,-180.62635706640765
749,-180.1313574357827
750,-176.10186613451307
751,-178.58234013880602
752,-178.00702018756346
753,-176.2338185705413
754,-176.21663952422975
755,-177.3286503806604
756,-179.57241195745829
757,-179.71730160795522
758,-179.81059467238273
759,-181.28090713699615
760,-180.2108009281892
761,-181.3316232312449
762,-179.65813221755775
763,-179.92696702412172
764,-176.91428244613
765,-176.43789643536044
766,-175.30392048091377
767,-174.04401836765243
768,-173.07343758496734
769,-174.60026901395295
770,-174.33453066296119
771,-173.94583851877334
772,-174.38982083392264
773,-176.248196409751
774,-176.39860618492898
775,-176.2693207511829
776,-177.33133534244615
777,-179.45252916062006
778,-181.92475323208168
779,-183.07924294616737
780,-182.4018502959463
781,-184.67210852468403
782,-184.18713505965687
783,-183.2104299937007
784,-182.84953913981946
785,-183.14735112491013
786,-181.83965779513787
787,-181.90282150635343
788,-182.26948463318254
789,-185.4691623605531
790,-185.94435621793608
791,-187.13472899534202
792,-189.86736063171907
793,-187.6757147016945
794,-187.03572140291874
795,-187.42738684586112
796,-186.19889981305107
797,-185.01741144398554
798,-186.51742597378407
799,-184.00385768507084
800,-184.75888274706284
801,-184.06509345280898
802,-180.23554113481353
803,-177.6131563488649
804,-177.23051890666102
805,-174.90464045038578
806,-174.75625740847266
807,-177.48580381540995
808,-178.17499989258118
809,-178.56319199629303
810,-178.22022182774197
811,-176.15598802931072
812,-176.01346427172032
813,-175.5149677683524
814,-174.68258370062097
815,-174.07433401890052
816,-172.3424270713484
817,-173.47516024146006
818,-171.46920050600937
819,-171.50724051634282
820,-170.70350877110184
821,-169.83140096823695
822,-169.78617524015692
823,-169.51268655312003
824,-171.63688717638522
825,-172.61979374711677
826,-172.2814801648245
827,-169.28826600057465
828,-171.38144184490216
829,-170.1844283758619
830,-168.8314628637293
831,-171.92741365019444
832,-171.5066189637226
833,-172.39240147881407
834,-173.9822764374892
835,-175.30478873201315
836,-173.57814930550714
837,-174.2199675133235
838,-175.12838577585222
839,-175.72588965547013
840,-174.836066545303
841,-177.30895772208106
842,-174.09253515034214
843,-173.04426385007957
844,-173.99461600302945
845,-174.49238383191707
846,-174.76589186733304
847,-175.485701477931
848,-175.78837234762423
849,-175.93113441706416
850,-177.47031717355713
851,-174.40940018280776
852,-177.25206979225877
853,-177.8344614855347
854,-178.15537134744633
855,-177.0234578511674
856,-175.12211973440532
857,-176.25747420180332
858,-176.88810656491037
859,-178.02038274125994
860,-178.36641026536668
861,-178.26517828088882
862,-178.17488908214082
863,-179.63347492256668
864,-180.27067034462507
865,-181.30446563496653
866,-180.4945051031196
867,-180.56931480297783
868,-181.87219933559717
869,-179.35881486512
870,-178.4723552147302
871,-180.81141745282454
872,-182.7080130453531
873,-181.1286585240362
874,-180.62547347853
875,-180.16178484129202
876,-182.17310928672822
877,-180.70621377266926
878,-176.51347294735064
879,-178.25444803238483
880,-178.66703238655066
881,-174.43868209707728
882,-177.9128960446348
883,-179.28712338708726
884,-179.22196086538125
885,-180.58787881890464
886,-180.50070016103146
887,-181.65907936938532
888,-181.2628273949936
889,-179.22459909002902
890,-180.1933948497495
891,-180.55451487268533
892,-176.74153622695846
893,-177.69375718936095
894,-178.2568452070538
895,-178.09245594058132
896,-178.24026203489612
897,-178.16378714246596
898,-177.74320352381386
899,-177.4445420390382
900,-177.97914774296615
901,-178.8551384416308
902,-178.94258036670064
903,-180.84065903402058
904,-181.19957125083508
905,-179.88459426189507
906,-179.5092192451924
907,-176.8055560068462
908,-177.74698910756524
909,-177.3243847401152
910,-178.07392129789602
911,-177.9152025566439
912,-181.27387891560892
913,-182.30341042813126
914,-182.13090213905488
915,-181.67516421843123
916,-184.59617695404486
917,-183.31473043412203
918,-184.06748796504587
919,-183.45124331882963
920,-182.23905698558062
921,-183.12408462326724
922,-183.7923700780986
923,-183.34892132704343
924,-180.58422631090028
925,-178.91688889620207
926,-179.70728038623668
927,-181.76027787779202
928,-182.7796080172661
929,-186.20415962004878
930,-184.90616489202807
931,-183.3275861050935
932,-183.6069228651696
933,-182.6243933877817
934,-180.8364638127957
935,-182.2616128370608
936,-181.16116894525854
937,-185.2868219752588
938,-184.45781562918262
939,-186.2608140872275
940,-184.46400599238447
941,-184.27244989197825
942,-184.65944753393455
943,-185.89030150666727
944,-184.24118351710484
945,-182.28590165627728
946,-181.8197516643212
947,-181.18038720614288
948,-181.77478023588645
949,-182.23439549796282
950,-185.4646566451999
951,-187.75787158566743
952,-187.530689487741
953,-188.66929058745856
954,-189.23950521247235
955,-189.0872908746779
956,-188.39112249255552
957,-189.44635386926623
958,-189.5785282703531
959,-186.5407985516382
960,-188.04502740776192
961,-188.58126127716415
962,-188.77068588154296
963,-190.91706639222124
964,-191.221966484709
965,-192.24085815534843
966,-192.85188804617607
967,-192.63067733984263
968,-190.83815182335712
969,-192.5525038400425
970,-192.8032046049416
971,-190.99037646539372
972,-192.5216971620248
973,-192.14423665539266
974,-191.5986278696819
975,-196.04191708724912
976,-195.92369705466047
977,-196.49196154288518
978,-198.8912835864428
979,-196.88676377997112
980,-197.4343686280154
981,-197.88328752611326
982,-197.64351902071547
983,-197.2206980162795
984,-197.21752208452577
985,-195.93042276245475
986,-198.62448182827328
987,-196.9135232633982
988,-199.78016461401282
989,-200.23906949193875
990,-199.60749789941931
991,-199.73289082159633
992,-201.45247440260155
993,-201.0524668120065
994,-200.2243182068701
995,-200.28387712021245
996,-201.65436106140464
997,-201.20386262907425
998,-200.08461393419296
999,-201.86996077070734
